Country,State,City,Station,Control Board,Year,Quarter,Month,Day,Tme,Latitude,Longitude,Pollutant_id,Pollutant_max,Pollutant_min,Pollutant_avg,AQI_Value,AQI_Category
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,CO,46,17,23,1.15,Good
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,NH3,16,4,8,2,Good
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,NO2,53,13,28,35,Good
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,OZONE,75,35,53,53,Satisfactory
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,PM10,102,68,86,86,Satisfactory
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,PM2.5,143,72,102,240,Poor
India,Maharashtra,Latur,Sawe Wadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.39963,76.57452,SO2,14,1,4,5,Good
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,CO,33,2,4,0.2,Good
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,NH3,5,3,3,0.75,Good
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,NO2,57,9,25,31.25,Good
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,OZONE,60,15,19,19,Good
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,PM10,262,47,104,102.67,Moderate
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,PM2.5,147,38,63,110,Moderate
India,Maharashtra,Mahad,Kamble Tarf Birwadi,MPCB,2025,Qtr 4,November,18,10:00:00,18.1023399,73.4783687,SO2,60,13,28,35,Good
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,CO,51,41,44,2.2,Good
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,NH3,10,1,3,0.75,Good
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,NO2,102,20,45,56.25,Satisfactory
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,OZONE,53,9,10,10,Good
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,PM10,218,111,148,132,Moderate
India,Maharashtra,Malegaon,Mahesh Nagar,MPCB,2025,Qtr 4,November,18,10:00:00,20.555712,74.529236,PM2.5,221,147,181,346.92,Very Poor
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,CO,63,12,34,1.7,Good
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,NH3,9,2,6,1.5,Good
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,NO2,85,18,48,60,Satisfactory
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,OZONE,131,23,47,47,Good
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,PM10,135,90,107,104.67,Moderate
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,PM2.5,184,76,108,260,Poor
India,Maharashtra,Mira-Bhayandar,Bhayandar West,MPCB,2025,Qtr 4,November,18,10:00:00,19.296481,72.840923,SO2,5,1,3,3.75,Good
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,CO,47,6,28,1.4,Good
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,NH3,20,1,9,2.25,Good
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,NO2,91,29,62,77.5,Satisfactory
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,OZONE,167,2,19,19,Good
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,PM10,130,100,116,110.67,Moderate
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,PM2.5,167,60,96,220,Poor
India,Maharashtra,Mumbai,Bandra Kurla Complex,MPCB,2025,Qtr 4,November,18,10:00:00,19.065931,72.862131,SO2,15,3,6,7.5,Good
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,CO,73,1,33,1.65,Good
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,NH3,7,3,5,1.25,Good
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,NO2,119,30,61,76.25,Satisfactory
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,OZONE,176,18,98,98,Satisfactory
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,PM10,231,126,164,142.67,Moderate
India,Maharashtra,Mumbai,Borivali East,IITM,2025,Qtr 4,November,18,10:00:00,19.23241,72.86895,PM2.5,200,95,146,320,Very Poor
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,CO,8,5,6,0.3,Good
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,NH3,2,1,1,0.25,Good
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,NO2,24,3,8,10,Good
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,OZONE,18,3,8,8,Good
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,PM10,218,112,128,118.67,Moderate
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,PM2.5,311,98,135,311.54,Very Poor
India,Maharashtra,Mumbai,Borivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2243333,72.8658113,SO2,13,9,10,12.5,Good
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,CO,90,32,62,3.1,Good
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,NH3,28,9,16,4,Good
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,NO2,143,41,82,102,Moderate
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,OZONE,51,2,10,10,Good
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,PM10,72,55,62,62,Satisfactory
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,PM2.5,92,40,65,116.67,Moderate
India,Maharashtra,Mumbai,Byculla,BMC,2025,Qtr 4,November,18,10:00:00,18.9767,72.838,SO2,21,17,19,23.75,Good
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,CO,57,5,19,0.95,Good
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,NH3,18,6,10,2.5,Good
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,NO2,130,28,69,86.25,Satisfactory
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,OZONE,100,17,65,65,Satisfactory
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,PM10,178,116,142,128,Moderate
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,PM2.5,202,138,169,337.69,Very Poor
India,Maharashtra,Mumbai,Chakala-Andheri East,IITM,2025,Qtr 4,November,18,10:00:00,19.11074,72.86084,SO2,31,1,14,17.5,Good
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,CO,71,36,58,2.9,Good
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,NH3,3,2,2,0.5,Good
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,OZONE,146,14,38,38,Good
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,PM10,147,93,123,115.33,Moderate
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,PM2.5,218,68,136,312.31,Very Poor
India,Maharashtra,Mumbai,Chembur,MPCB,2025,Qtr 4,November,18,10:00:00,19.0364585,72.8954371,SO2,20,4,10,12.5,Good
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,CO,18,14,16,0.8,Good
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,NH3,1,1,1,0.25,Good
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,NO2,23,18,20,25,Good
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,OZONE,8,7,7,7,Good
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,PM10,196,99,129,119.33,Moderate
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,PM2.5,185,58,86,186.67,Moderate
India,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2),MPCB,2025,Qtr 4,November,18,10:00:00,19.10078,72.87462,SO2,21,20,21,26.25,Good
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,CO,29,26,28,1.4,Good
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,NH3,3,3,3,0.75,Good
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,NO2,30,26,28,35,Good
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,OZONE,11,11,11,11,Good
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,PM10,81,47,63,63,Satisfactory
India,Maharashtra,Mumbai,Colaba,MPCB,2025,Qtr 4,November,18,10:00:00,18.91,72.82,PM2.5,73,36,52,86.67,Satisfactory
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,CO,115,32,65,3.25,Good
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,NH3,12,6,9,2.25,Good
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,NO2,109,10,49,61.25,Satisfactory
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,OZONE,44,1,8,8,Good
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,PM10,424,147,264,214,Poor
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,PM2.5,309,51,203,363.85,Very Poor
India,Maharashtra,Mumbai,Deonar,IITM,2025,Qtr 4,November,18,10:00:00,19.04946,72.923,SO2,14,3,7,8.75,Good
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,CO,47,20,41,2.05,Good
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,NH3,3,1,1,0.25,Good
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,NO2,97,24,47,58.75,Satisfactory
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,OZONE,172,1,5,5,Good
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,PM10,120,94,105,103.33,Moderate
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,PM2.5,223,90,135,311.54,Very Poor
India,Maharashtra,Mumbai,Ghatkopar,BMC,2025,Qtr 4,November,18,10:00:00,19.083694,72.920967,SO2,9,6,8,10,Good
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,CO,26,8,13,0.65,Good
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,NH3,2,1,1,0.25,Good
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,NO2,16,6,9,11.25,Good
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,PM10,274,89,141,127.33,Moderate
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,PM2.5,343,73,169,337.69,Very Poor
India,Maharashtra,Mumbai,Kandivali East,MPCB,2025,Qtr 4,November,18,10:00:00,19.2058,72.8682,SO2,33,24,30,37.5,Good
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,CO,62,12,28,1.4,Good
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,NH3,3,1,2,0.5,Good
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,NO2,51,11,21,26.25,Good
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,OZONE,86,6,34,34,Good
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,PM10,113,70,92,92,Satisfactory
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,PM2.5,190,76,120,300,Poor
India,Maharashtra,Mumbai,Kandivali West,BMC,2025,Qtr 4,November,18,10:00:00,19.215859,72.831718,SO2,18,6,12,15,Good
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,CO,40,16,36,1.8,Good
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,NH3,15,8,12,3,Good
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,NO2,67,5,43,53.75,Satisfactory
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,OZONE,110,1,7,7,Good
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,PM10,149,83,124,116,Moderate
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,PM2.5,144,78,104,246.67,Poor
India,Maharashtra,Mumbai,Kherwadi_Bandra East,MPCB,2025,Qtr 4,November,18,10:00:00,19.0632143,72.8456324,SO2,4,3,3,3.75,Good
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,CO,50,23,36,1.8,Good
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,NH3,3,1,3,0.75,Good
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,NO2,74,13,27,33.75,Good
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,OZONE,113,22,71,71,Satisfactory
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,PM10,161,75,116,110.67,Moderate
India,Maharashtra,Mumbai,Khindipada-Bhandup West,IITM,2025,Qtr 4,November,18,10:00:00,19.1653323,72.922099,SO2,26,6,15,18.75,Good
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,CO,18,10,13,0.65,Good
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,NH3,2,1,2,0.5,Good
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,NO2,7,5,6,7.5,Good
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,OZONE,29,28,28,28,Good
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,PM10,122,90,106,104,Moderate
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,PM2.5,99,71,84,180,Moderate
India,Maharashtra,Mumbai,Kurla,MPCB,2025,Qtr 4,November,18,10:00:00,19.0863,72.8888,SO2,37,36,36,45,Good
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,CO,102,6,39,1.95,Good
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,NH3,13,4,7,1.75,Good
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,NO2,120,24,56,70,Satisfactory
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,OZONE,284,4,151,175,Moderate
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,PM10,246,126,166,144,Moderate
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,PM2.5,332,106,227,382.31,Very Poor
India,Maharashtra,Mumbai,Malad West,IITM,2025,Qtr 4,November,18,10:00:00,19.19709,72.82204,SO2,15,5,8,10,Good
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,CO,102,20,66,3.3,Good
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,NH3,15,8,12,3,Good
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,NO2,143,22,72,90,Satisfactory
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,OZONE,206,22,49,49,Good
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,PM10,175,115,145,130,Moderate
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,PM2.5,306,138,229,383.85,Very Poor
India,Maharashtra,Mumbai,Mazgaon,IITM,2025,Qtr 4,November,18,10:00:00,18.96702,72.84214,SO2,29,13,17,21.25,Good
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,CO,100,38,56,2.8,Good
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,NH3,34,5,12,3,Good
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,NO2,134,20,51,63.75,Satisfactory
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,OZONE,101,3,19,19,Good
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,PM10,186,121,140,126.67,Moderate
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,PM2.5,218,91,125,303.85,Very Poor
India,Maharashtra,Mumbai,Mindspace-Malad West,MPCB,2025,Qtr 4,November,18,10:00:00,19.1878657,72.8304069,SO2,16,15,15,18.75,Good
India,Maharashtra,Mumbai,Mulund West,MPCB,2025,Qtr 4,November,18,10:00:00,19.175,72.9419,NH3,4,3,4,1,Good
India,Maharashtra,Mumbai,Mulund West,MPCB,2025,Qtr 4,November,18,10:00:00,19.175,72.9419,NO2,17,15,16,20,Good
India,Maharashtra,Mumbai,Mulund West,MPCB,2025,Qtr 4,November,18,10:00:00,19.175,72.9419,PM10,176,119,139,126,Moderate
India,Maharashtra,Mumbai,Mulund West,MPCB,2025,Qtr 4,November,18,10:00:00,19.175,72.9419,PM2.5,242,97,154,326.15,Very Poor
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,CO,43,14,35,1.75,Good
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,NH3,5,2,3,0.75,Good
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,NO2,173,28,86,106,Moderate
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,OZONE,147,18,34,34,Good
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,PM10,176,117,144,129.33,Moderate
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,PM2.5,323,160,242,393.85,Very Poor
India,Maharashtra,Mumbai,Navy Nagar-Colaba,IITM,2025,Qtr 4,November,18,10:00:00,18.897756,72.81332,SO2,43,2,19,23.75,Good
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,CO,18,17,17,0.85,Good
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,NH3,2,1,2,0.5,Good
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,NO2,8,7,8,10,Good
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,OZONE,9,9,9,9,Good
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,PM10,182,115,147,131.33,Moderate
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,PM2.5,260,97,174,341.54,Very Poor
India,Maharashtra,Mumbai,Powai,MPCB,2025,Qtr 4,November,18,10:00:00,19.1375,72.915056,SO2,30,28,28,35,Good
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,CO,112,1,20,1,Good
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,NH3,30,6,17,4.25,Good
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,NO2,11,1,4,5,Good
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,OZONE,228,87,187,247.5,Poor
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,PM10,94,44,65,65,Satisfactory
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,PM2.5,55,1,7,11.67,Good
India,Maharashtra,Mumbai,Sewri,BMC,2025,Qtr 4,November,18,10:00:00,19.000084,72.85673,SO2,108,8,50,62.5,Satisfactory
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,CO,36,2,8,0.4,Good
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,NH3,3,2,3,0.75,Good
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,NO2,71,27,48,60,Satisfactory
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,OZONE,142,12,31,31,Good
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,PM10,190,118,152,134.67,Moderate
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,PM2.5,302,94,220,376.92,Very Poor
India,Maharashtra,Mumbai,Shivaji Nagar,BMC,2025,Qtr 4,November,18,10:00:00,19.060498,72.923356,SO2,24,12,18,22.5,Good
India,Maharashtra,Mumbai,Siddharth Nagar-Worli,IITM,2025,Qtr 4,November,18,10:00:00,19.000083,72.813993,CO,57,6,45,2.25,Good
India,Maharashtra,Mumbai,Siddharth Nagar-Worli,IITM,2025,Qtr 4,November,18,10:00:00,19.000083,72.813993,NH3,7,3,5,1.25,Good
